snr,p,step,seconds_total,seconds_per_trial
0.25,100,compute_discriminant,0.013199205999910646,0.00013199205999910645
0.25,100,data_gen_normal,0.05208896200002755,0.0005208896200002755
0.25,100,inner_product,0.00017587900032367543,1.7587900032367542e-06
0.25,200,alpha_accumulate,0.00014350000003560126,1.4350000003560126e-06
0.25,200,compute_discriminant,0.0135716679997131,0.000135716679997131
0.25,200,data_gen_normal,0.16257354200013197,0.0016257354200013196
0.25,200,inner_product,0.0001696599999263526,1.696599999263526e-06
0.25,500,alpha_accumulate,0.0002614190001963834,2.614190001963834e-06
0.25,500,compute_discriminant,0.019501459000082377,0.00019501459000082378
0.25,500,data_gen_normal,1.1317067929997506,0.011317067929997506
0.25,500,inner_product,0.0002538800001730124,2.538800001730124e-06
0.25,1000,alpha_accumulate,0.000300461000051655,3.0046100005165498e-06
