snr,p,step,seconds_total,seconds_per_trial
0.25,1000,alpha_accumulate,0.00018565800000303057,1.8565800000303056e-06
0.25,1000,compute_discriminant,0.018399002000004216,0.00018399002000004216
0.25,1000,data_gen_normal,0.2335749590000038,0.0023357495900000382
0.25,1000,inner_product,0.0003690389999917443,3.6903899999174427e-06
0.25,2000,alpha_accumulate,0.00023196299999028724,2.3196299999028726e-06
0.25,2000,compute_discriminant,0.024914880000002526,0.00024914880000002524
0.25,2000,data_gen_normal,1.128648168999998,0.011286481689999982
0.25,2000,inner_product,0.00047320599998990076,4.732059999899008e-06
0.5,100,alpha_accumulate,0.00013608200001158366,1.3608200001158365e-06
0.5,100,compute_discriminant,0.012828956000014102,0.00012828956000014103
0.5,100,data_gen_normal,0.005263661000007858,5.2636610000078575e-05
0.5,100,inner_product,0.00015946300000457825,1.5946300000457825e-06
0.5,200,alpha_accumulate,0.00013241500000304995,1.3241500000304996e-06
0.5,200,compute_discriminant,0.013045086000005313,0.00013045086000005313
0.5,200,data_gen_normal,0.011558455000004741,0.00011558455000004741
0.5,200,inner_product,0.0001566570000051115,1.566570000051115e-06
0.5,500,alpha_accumulate,0.00013366000000658573,1.3366000000658573e-06
0.5,500,compute_discriminant,0.013813959000003706,0.00013813959000003707
0.5,500,data_gen_normal,0.05105120800000229,0.000510512080000023
0.5,500,inner_product,0.0001596630000015864,1.596630000015864e-06
0.5,1000,alpha_accumulate,0.0002004160000002031,2.004160000002031e-06
0.5,1000,compute_discriminant,0.01848725099999804,0.00018487250999998039
0.5,1000,data_gen_normal,0.23437262300000228,0.002343726230000023
0.5,1000,inner_product,0.0003887490000042959,3.887490000042959e-06
0.5,2000,alpha_accumulate,0.00023957999999879576,2.3957999999879577e-06
0.5,2000,compute_discriminant,0.025630831999990278,0.0002563083199999028
0.5,2000,data_gen_normal,1.1321035429999995,0.011321035429999994
0.5,2000,inner_product,0.0005048330000096968,5.0483300000969675e-06
