p,step,seconds_total,seconds_per_trial
200,ARG_t_compute_principal_angles[a2=0.25],0.0006879589999994051,6.879589999994052e-06
200,ARG_t_compute_principal_angles[a2=0.5],0.000672742000000004,6.72742000000004e-06
200,ARG_t_compute_principal_angles[a2=0.75],0.0006852049999991339,6.852049999991339e-06
200,ARG_t_compute_principal_angles[a2=0],0.0006972909999991561,6.9729099999915615e-06
200,ARG_t_compute_principal_angles[a2=1],0.0007019189999998288,7.019189999998288e-06
200,baseline_normal_compute_PC_subspace,0.014095413999999473,0.00014095413999999474
200,baseline_normal_compute_principal_angles,0.0009518359999999282,9.518359999999283e-06
200,baseline_t_compute_PC_subspace,0.013846294999999564,0.00013846294999999564
200,baseline_t_compute_principal_angles,0.0009362539999991926,9.362539999991926e-06
200,data_gen_normal,0.17527266599999936,0.0017527266599999935
200,data_gen_t,0.014920249999999968,0.00014920249999999968
500,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.017373205000000613,0.00017373205000000613
500,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.017351789000002338,0.00017351789000002337
500,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.01774391599999925,0.0001774391599999925
500,ARG_normal_compute_ARG_PC_subspace[a2=0],0.01788671099999828,0.0001788671099999828
500,ARG_normal_compute_ARG_PC_subspace[a2=1],0.017327089000003237,0.00017327089000003238
500,ARG_normal_compute_principal_angles[a2=0.25],0.0009625359999994032,9.625359999994032e-06
500,ARG_normal_compute_principal_angles[a2=0.5],0.0009667140000035879,9.667140000035879e-06
500,ARG_normal_compute_principal_angles[a2=0.75],0.0009987119999999017,9.987119999999017e-06
500,ARG_normal_compute_principal_angles[a2=0],0.0010035000000008232,1.0035000000008231e-05
500,ARG_normal_compute_principal_angles[a2=1],0.0009682960000008123,9.682960000008122e-06
500,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.017287456000001367,0.00017287456000001367
500,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.017215169000001307,0.00017215169000001307
500,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.017650541999995717,0.00017650541999995718
500,ARG_t_compute_ARG_PC_subspace[a2=0],0.017583040999999078,0.00017583040999999077
500,ARG_t_compute_ARG_PC_subspace[a2=1],0.01725041300000063,0.0001725041300000063
500,ARG_t_compute_principal_angles[a2=0.25],0.0009471639999989456,9.471639999989456e-06
500,ARG_t_compute_principal_angles[a2=0.5],0.0009626219999985253,9.626219999985252e-06
500,ARG_t_compute_principal_angles[a2=0.75],0.0009862180000004273,9.862180000004273e-06
500,ARG_t_compute_principal_angles[a2=0],0.0009732029999995895,9.732029999995895e-06
500,ARG_t_compute_principal_angles[a2=1],0.0009647489999995429,9.647489999995429e-06
500,baseline_normal_compute_PC_subspace,0.0146790819999989,0.000146790819999989
500,baseline_normal_compute_principal_angles,0.00104087900000005,1.04087900000005e-05
