snr,p,step,seconds_total,seconds_per_trial
0.25,1000,compute_discriminant,0.01884304200000564,0.0001884304200000564
0.25,1000,data_gen_normal,0.22721274699999938,0.002272127469999994
0.25,1000,inner_product,0.00035975000000121327,3.5975000000121328e-06
0.25,2000,alpha_accumulate,0.00024500399999816125,2.4500399999816123e-06
0.25,2000,compute_discriminant,0.026448167999996386,0.00026448167999996384
0.25,2000,data_gen_normal,1.0979992880000005,0.010979992880000004
0.25,2000,inner_product,0.0004700040000003014,4.700040000003014e-06
0.5,100,alpha_accumulate,0.0001478410000128605,1.478410000128605e-06
0.5,100,compute_discriminant,0.013302578000004672,0.00013302578000004672
0.5,100,data_gen_normal,0.005884372000004134,5.8843720000041344e-05
0.5,100,inner_product,0.00018333000000936295,1.8333000000936294e-06
0.5,200,alpha_accumulate,0.00014808299999913288,1.4808299999913288e-06
0.5,200,compute_discriminant,0.014324252000005089,0.00014324252000005088
0.5,200,data_gen_normal,0.0122395860000033,0.000122395860000033
0.5,200,inner_product,0.0001810429999942187,1.8104299999421869e-06
0.5,500,alpha_accumulate,0.00013750300001191818,1.3750300001191817e-06
0.5,500,compute_discriminant,0.014678913999995657,0.00014678913999995657
0.5,500,data_gen_normal,0.04991666399999062,0.0004991666399999062
0.5,500,inner_product,0.00018970399999496124,1.8970399999496124e-06
0.5,1000,alpha_accumulate,0.00018541500000068822,1.8541500000068822e-06
0.5,1000,compute_discriminant,0.018627456999999126,0.00018627456999999127
0.5,1000,data_gen_normal,0.22606520600000124,0.0022606520600000125
0.5,1000,inner_product,0.0003584599999975069,3.584599999975069e-06
0.5,2000,alpha_accumulate,0.00025146300001210875,2.5146300001210876e-06
0.5,2000,compute_discriminant,0.026457253999991437,0.0002645725399999144
0.5,2000,data_gen_normal,1.0972895829999967,0.010972895829999966
0.5,2000,inner_product,0.0004754999999807552,4.754999999807552e-06
